,ngram,count
0,"('the', 'make', 's', 'and')",1
1,"('make', 's', 'and', 'of')",1
2,"('s', 'and', 'of', 'nemv')",1
3,"('and', 'of', 'nemv', 'japlan')",1
4,"('of', 'nemv', 'japlan', 'the')",1
5,"('nemv', 'japlan', 'the', 'origin')",1
6,"('japlan', 'the', 'origin', 'and')",1
7,"('the', 'origin', 'and', 'development')",1
8,"('origin', 'and', 'development', 'of')",1
9,"('and', 'development', 'of', 'the')",1
10,"('development', 'of', 'the', 'new')",1
11,"('of', 'the', 'new', 'japan')",1
12,"('the', 'new', 'japan', 'continues')",1
13,"('new', 'japan', 'continues', 'to')",1
14,"('japan', 'continues', 'to', 'be')",1
15,"('continues', 'to', 'be', 'a')",1
16,"('to', 'be', 'a', 'fas')",1
17,"('be', 'a', 'fas', 'subject')",1
18,"('a', 'fas', 'subject', 'of')",1
19,"('fas', 'subject', 'of', 'inquiry')",1
20,"('subject', 'of', 'inquiry', 'what')",1
21,"('of', 'inquiry', 'what', 'were')",1
22,"('inquiry', 'what', 'were', 'the')",1
23,"('what', 'were', 'the', 'forces')",1
24,"('were', 'the', 'forces', 'and')",1
25,"('the', 'forces', 'and', 'the')",1
26,"('forces', 'and', 'the', 'combinations')",1
27,"('and', 'the', 'combinations', 'that')",1
28,"('the', 'combinations', 'that', 'pro')",1
29,"('combinations', 'that', 'pro', 'duced')",1
30,"('that', 'pro', 'duced', 'the')",1
31,"('pro', 'duced', 'the', 'youngest')",1
32,"('duced', 'the', 'youngest', 'child')",1
33,"('the', 'youngest', 'child', 'of')",1
34,"('youngest', 'child', 'of', 'the')",1
35,"('child', 'of', 'the', 'world')",1
36,"('of', 'the', 'world', 's')",1
37,"('the', 'world', 's', 'old')",1
38,"('world', 's', 'old', 'age')",1
39,"('s', 'old', 'age', 'the')",1
40,"('old', 'age', 'the', 'historian')",1
41,"('age', 'the', 'historian', 'of')",1
42,"('the', 'historian', 'of', 'both')",1
43,"('historian', 'of', 'both', 'events')",1
44,"('of', 'both', 'events', 'and')",1
45,"('both', 'events', 'and', 'tendencies')",1
46,"('events', 'and', 'tendencies', 'who')",1
47,"('and', 'tendencies', 'who', 'inquires')",1
48,"('tendencies', 'who', 'inquires', 'into')",1
49,"('who', 'inquires', 'into', 'the')",1
50,"('inquires', 'into', 'the', 'inner')",1
51,"('into', 'the', 'inner', 'workings')",1
52,"('the', 'inner', 'workings', 'of')",1
53,"('inner', 'workings', 'of', 'mind')",1
54,"('workings', 'of', 'mind', 'as')",1
55,"('of', 'mind', 'as', 'well')",1
56,"('mind', 'as', 'well', 'as')",1
57,"('as', 'well', 'as', 'of')",1
58,"('well', 'as', 'of', 'things')",1
59,"('as', 'of', 'things', 'outward')",1
60,"('of', 'things', 'outward', 'would')",1
61,"('things', 'outward', 'would', 'wish')",1
62,"('outward', 'would', 'wish', 'to')",1
63,"('would', 'wish', 'to', 'know')",1
64,"('wish', 'to', 'know', 'what')",1
65,"('to', 'know', 'what', 'prepar')",1
66,"('know', 'what', 'prepar', 'atory')",1
67,"('what', 'prepar', 'atory', 'thinking')",1
68,"('prepar', 'atory', 'thinking', 'was')",1
69,"('atory', 'thinking', 'was', 'done')",1
70,"('thinking', 'was', 'done', 'by')",1
71,"('was', 'done', 'by', 'the')",1
72,"('done', 'by', 'the', 'japanese')",1
73,"('by', 'the', 'japanese', 'themselves')",1
74,"('the', 'japanese', 'themselves', 'at')",1
75,"('japanese', 'themselves', 'at', 'what')",1
76,"('themselves', 'at', 'what', 'were')",1
77,"('at', 'what', 'were', 'their')",1
78,"('what', 'were', 'their', 'men')",1
79,"('were', 'their', 'men', 'of')",1
80,"('their', 'men', 'of', 'vision')",1
81,"('men', 'of', 'vision', 'and')",1
82,"('of', 'vision', 'and', 'foresight')",1
83,"('vision', 'and', 'foresight', 'active')",1
84,"('and', 'foresight', 'active', 'a')",1
85,"('foresight', 'active', 'a', 'century')",1
86,"('active', 'a', 'century', 'or')",1
87,"('a', 'century', 'or', 'tvo')",1
88,"('century', 'or', 'tvo', 'before')",1
89,"('or', 'tvo', 'before', 'townsend')",1
90,"('tvo', 'before', 'townsend', 'harris')",1
91,"('before', 'townsend', 'harris', 'the')",1
92,"('townsend', 'harris', 'the', 'writer')",1
93,"('harris', 'the', 'writer', 'who')",1
94,"('the', 'writer', 'who', 'looks')",1
95,"('writer', 'who', 'looks', 'at')",1
96,"('who', 'looks', 'at', 'the')",1
97,"('looks', 'at', 'the', 'problem')",1
