,ngram,count
0,"('social', 'france', 'in')",1
1,"('france', 'in', 'the')",1
2,"('in', 'the', 'seventeenth')",1
3,"('the', 'seventeenth', 'century')",2
4,"('seventeenth', 'century', 'by')",1
5,"('century', 'by', 'ciefle')",1
6,"('by', 'ciefle', 'hugori')",1
7,"('ciefle', 'hugori', 'sometime')",1
8,"('hugori', 'sometime', 'scholar')",1
9,"('sometime', 'scholar', 'of')",1
10,"('scholar', 'of', 'somerville')",1
11,"('of', 'somerville', 'college')",1
12,"('somerville', 'college', 'oxford')",1
13,"('college', 'oxford', 'with')",1
14,"('oxford', 'with', 'twelve')",1
15,"('with', 'twelve', 'illustrations')",1
16,"('twelve', 'illustrations', 'vo')",1
17,"('illustrations', 'vo', 'pp')",1
18,"('vo', 'pp', 'new')",1
19,"('pp', 'new', 'york')",1
20,"('new', 'york', 'the')",1
21,"('york', 'the', 'macmillan')",1
22,"('the', 'macmillan', 'company')",1
23,"('macmillan', 'company', 'the')",1
24,"('company', 'the', 'author')",1
25,"('the', 'author', 'thus')",1
26,"('author', 'thus', 'introduces')",1
27,"('thus', 'introduces', 'the')",1
28,"('introduces', 'the', 'subject')",1
29,"('the', 'subject', 'the')",1
30,"('subject', 'the', 'seventeenth')",1
31,"('seventeenth', 'century', 'is')",1
32,"('century', 'is', 'a')",1
33,"('is', 'a', 'peculiarly')",1
34,"('a', 'peculiarly', 'baffling')",1
35,"('peculiarly', 'baffling', 'one')",1
36,"('baffling', 'one', 'because')",1
37,"('one', 'because', 'it')",1
38,"('because', 'it', 'appears')",1
39,"('it', 'appears', 'on')",1
40,"('appears', 'on', 'the')",1
41,"('on', 'the', 'surface')",1
42,"('the', 'surface', 'so')",1
43,"('surface', 'so', 'simple')",1
44,"('so', 'simple', 'it')",1
45,"('simple', 'it', 'is')",1
46,"('it', 'is', 'simple')",1
47,"('is', 'simple', 'because')",1
48,"('simple', 'because', 'the')",1
49,"('because', 'the', 'memoires')",1
50,"('the', 'memoires', 'dealing')",1
51,"('memoires', 'dealing', 'with')",1
52,"('dealing', 'with', 'the')",1
53,"('with', 'the', 'upper')",1
54,"('the', 'upper', 'classes')",1
55,"('upper', 'classes', 'are')",1
56,"('classes', 'are', 'as')",1
57,"('are', 'as', 'excellent')",1
58,"('as', 'excellent', 'as')",1
59,"('excellent', 'as', 'they')",1
60,"('as', 'they', 'are')",1
61,"('they', 'are', 'numerous')",1
62,"('are', 'numerous', 'it')",1
63,"('numerous', 'it', 'is')",1
64,"('it', 'is', 'difficult')",1
65,"('is', 'difficult', 'to')",1
66,"('difficult', 'to', 'understand')",1
67,"('to', 'understand', 'because')",1
68,"('understand', 'because', 'the')",1
69,"('because', 'the', 'peasant')",1
70,"('the', 'peasant', 'and')",1
71,"('peasant', 'and', 'the')",1
72,"('and', 'the', 'tradesman')",1
73,"('the', 'tradesman', 'of')",1
74,"('tradesman', 'of', 'the')",1
75,"('of', 'the', 'period')",2
76,"('the', 'period', 'vatican')",1
77,"('period', 'vatican', 'archives')",1
78,"('vatican', 'archives', 'and')",1
79,"('archives', 'and', 'has')",1
80,"('and', 'has', 'drawn')",1
81,"('has', 'drawn', 'from')",1
82,"('drawn', 'from', 'them')",1
83,"('from', 'them', 'much')",1
84,"('them', 'much', 'information')",1
85,"('much', 'information', 'about')",1
86,"('information', 'about', 'themselves')",1
87,"('about', 'themselves', 'l')",1
88,"('themselves', 'l', 'etat')",1
89,"('l', 'etat', 'c')",1
90,"('etat', 'c', 'est')",1
91,"('c', 'est', 'moi')",1
92,"('est', 'moi', 'is')",1
93,"('moi', 'is', 'a')",1
94,"('is', 'a', 'truism')",1
95,"('a', 'truism', 'which')",1
96,"('truism', 'which', 'has')",1
97,"('which', 'has', 'become')",1
