,ngram,count
0,"('what', 'is')",1
1,"('is', 'human')",1
2,"('human', 'progress')",1
3,"('progress', 'by')",1
4,"('by', 'maurice')",1
5,"('maurice', 'francis')",1
6,"('francis', 'egan')",1
7,"('egan', 'mr')",1
8,"('mr', 'philip')",1
9,"('philip', 'ainsworth')",2
10,"('ainsworth', 'means')",2
11,"('means', 'offers')",1
12,"('offers', 'us')",1
13,"('us', 'a')",1
14,"('a', 'book')",2
15,"('book', 'which')",2
16,"('which', 'can')",1
17,"('can', 'be')",1
18,"('be', 'read')",1
19,"('read', 'with')",1
20,"('with', 'real')",1
21,"('real', 'profit')",1
22,"('profit', 'only')",1
23,"('only', 'by')",1
24,"('by', 'the')",1
25,"('the', 'analytical')",1
26,"('analytical', 'and')",1
27,"('and', 'in')",3
28,"('in', 'person')",1
29,"('person', 'it')",1
30,"('it', 'is')",7
31,"('is', 'the')",3
32,"('the', 'volume')",1
33,"('volume', 'of')",1
34,"('of', 'young')",1
35,"('young', 'man')",2
36,"('man', 'who')",2
37,"('who', 'has')",1
38,"('has', 'thought')",1
39,"('thought', 'much')",1
40,"('much', 'observed')",1
41,"('observed', 'much')",1
42,"('much', 'and')",1
43,"('and', 'studied')",1
44,"('studied', 'hard')",1
45,"('hard', 'the')",1
46,"('the', 'only')",1
47,"('only', 'line')",1
48,"('line', 'of')",1
49,"('of', 'research')",1
50,"('research', 'which')",1
51,"('which', 'he')",3
52,"('he', 'seems')",2
53,"('seems', 'to')",3
54,"('to', 'have')",1
55,"('have', 'neglected')",1
56,"('neglected', 'is')",1
57,"('the', 'careful')",2
58,"('careful', 'use')",1
59,"('use', 'of')",1
60,"('of', 'english')",1
61,"('english', 'words')",1
62,"('words', 'it')",1
63,"('is', 'not')",2
64,"('not', 'often')",1
65,"('often', 'that')",1
66,"('that', 'he')",2
67,"('he', 'shows')",1
68,"('shows', 'the')",1
69,"('the', 'result')",1
70,"('result', 'of')",1
71,"('of', 'this')",1
72,"('this', 'disregard')",1
73,"('disregard', 'of')",1
74,"('of', 'style')",1
75,"('style', 'but')",1
76,"('but', 'when')",1
77,"('when', 'a')",1
78,"('a', 'bostonian')",1
79,"('bostonian', 'uses')",1
80,"('uses', 'the')",1
81,"('the', 'word')",1
82,"('word', 'riled')",1
83,"('riled', 'in')",1
84,"('in', 'a')",1
85,"('a', 'serious')",1
86,"('serious', 'passage')",1
87,"('passage', 'one')",1
88,"('one', 'demands')",1
89,"('demands', 'with')",1
90,"('with', 'lifted')",1
91,"('lifted', 'hands')",1
92,"('hands', 'to')",1
93,"('to', 'heaven')",1
94,"('heaven', 'that')",1
95,"('that', 'the')",2
96,"('the', 'vengeance')",1
97,"('vengeance', 'of')",1
98,"('of', 'the')",10
99,"('the', 'spirits')",1
100,"('spirits', 'of')",1
101,"('the', 'back')",1
102,"('back', 'bay')",1
103,"('bay', 'shall')",1
104,"('shall', 'be')",1
105,"('be', 'wreaked')",1
106,"('wreaked', 'upon')",1
107,"('upon', 'him')",1
108,"('him', 'it')",1
109,"('not', 'necessary')",1
110,"('necessary', 'to')",1
111,"('to', 'repeat')",1
112,"('repeat', 'the')",1
113,"('the', 'encomiums')",1
114,"('encomiums', 'of')",1
115,"('of', 'distinguished')",1
116,"('distinguished', 'scientists')",1
117,"('scientists', 'on')",1
118,"('on', 'the')",3
119,"('careful', 'work')",1
120,"('work', 'mr')",1
121,"('mr', 'means')",8
122,"('means', 'has')",1
123,"('has', 'done')",1
124,"('done', 'in')",1
125,"('in', 'peru')",2
126,"('peru', 'a')",1
127,"('a', 'layman')",1
128,"('layman', 'can')",1
129,"('can', 'only')",2
130,"('only', 'listen')",1
131,"('listen', 'to')",1
132,"('to', 'these')",1
133,"('these', 'with')",1
134,"('with', 'reverence')",1
135,"('reverence', 'but')",1
136,"('but', 'on')",1
137,"('on', 'less')",1
138,"('less', 'strictly')",1
139,"('strictly', 'scientific')",1
140,"('scientific', 'matters')",1
141,"('matters', 'the')",1
142,"('the', 'lay')",1
143,"('lay', 'critic')",1
144,"('critic', 'is')",1
145,"('is', 'entitled')",1
146,"('entitled', 'to')",1
147,"('to', 'his')",1
148,"('his', 'own')",1
149,"('own', 'opinion')",1
150,"('opinion', 'although')",1
151,"('although', 'mr')",1
152,"('means', 'seems')",1
153,"('to', 'accept')",1
154,"('accept', 'unreservedly')",1
155,"('unreservedly', 'darwin')",1
156,"('darwin', 's')",1
157,"('s', 'hypotheses')",1
158,"('hypotheses', 'as')",1
159,"('as', 'dogmas')",1
160,"('dogmas', 'rather')",1
161,"('rather', 'than')",1
162,"('than', 'scientific')",1
163,"('scientific', 'laws')",1
164,"('laws', 'he')",1
165,"('he', 'does')",3
166,"('does', 'not')",3
167,"('not', 'assume')",1
168,"('assume', 'that')",1
169,"('that', 'evolution')",1
170,"('evolution', 'in')",1
171,"('in', 'any')",1
172,"('any', 'case')",1
173,"('case', 'means')",1
174,"('means', 'steady')",1
175,"('steady', 'progress')",1
176,"('progress', 'the')",1
177,"('the', 'quotation')",1
178,"('quotation', 'from')",1
179,"('from', 'ferrero')",2
180,"('ferrero', 'which')",1
181,"('he', 'places')",1
182,"('places', 'on')",1
183,"('on', 'a')",1
184,"('a', 'fly')",1
185,"('fly', 'leaf')",1
186,"('leaf', 'of')",1
187,"('of', 'his')",2
188,"('his', 'book')",1
189,"('book', 'shows')",1
190,"('shows', 'that')",1
191,"('he', 'has')",1
192,"('has', 'not')",1
193,"('not', 'like')",1
194,"('like', 'most')",1
195,"('most', 'modern')",1
196,"('modern', 'scientists')",1
197,"('scientists', 'a')",1
198,"('a', 'hatred')",1
199,"('hatred', 'of')",1
200,"('the', 'middle')",1
201,"('middle', 'ages')",1
202,"('ages', 'the')",1
203,"('the', 'europe')",3
204,"('europe', 'of')",3
205,"('of', 'he')",1
206,"('he', 'quotes')",1
207,"('quotes', 'from')",1
208,"('ferrero', 'was')",1
209,"('was', 'a')",1
210,"('a', 'para')",1
211,"('para', 'dise')",1
212,"('dise', 'compared')",1
213,"('compared', 'to')",1
214,"('to', 'the')",3
215,"('of', 'and')",1
216,"('and', 'this')",1
217,"('this', 'is')",1
218,"('the', 'of')",1
219,"('of', 'six')",1
220,"('six', 'centuries')",1
221,"('centuries', 'of')",1
222,"('of', 'progress')",1
223,"('progress', 'progress')",1
224,"('progress', 'which')",2
225,"('which', 'surely')",1
226,"('surely', 'gives')",1
227,"('gives', 'the')",1
228,"('the', 'chinese')",2
229,"('chinese', 'indians')",1
230,"('indians', 'and')",1
231,"('and', 'other')",1
232,"('other', 'peoples')",1
233,"('peoples', 'to')",1
234,"('to', 'whom')",1
235,"('whom', 'we')",1
236,"('we', 'are')",2
237,"('are', 'wont')",1
238,"('wont', 'to')",1
239,"('to', 'con')",1
240,"('con', 'sider')",1
241,"('sider', 'ourselves')",1
242,"('ourselves', 'so')",1
243,"('so', 'superior')",1
244,"('superior', 'every')",1
245,"('every', 'right')",1
246,"('right', 'to')",1
247,"('to', 'smile')",1
248,"('smile', 'ironically')",1
249,"('ironically', 'progress')",1
250,"('which', 'fills')",1
251,"('fills', 'the')",1
252,"('the', 'soul')",1
253,"('soul', 'of')",1
254,"('of', 'many')",1
255,"('many', 'a')",1
256,"('a', 'euro')",1
257,"('euro', 'pean')",1
258,"('pean', 'with')",1
259,"('with', 'deep')",1
260,"('deep', 'distrust')",1
261,"('distrust', 'is')",1
262,"('is', 'this')",1
263,"('this', 'progress')",1
264,"('progress', 'we')",1
265,"('we', 'may')",1
266,"('may', 'well')",1
267,"('well', 'ask')",1
268,"('ask', 'ferrero')",1
269,"('ferrero', 'is')",1
270,"('is', 'probably')",1
271,"('probably', 'right')",1
272,"('right', 'though')",1
273,"('though', 'the')",1
274,"('of', 'was')",1
275,"('was', 'anything')",1
276,"('anything', 'but')",1
277,"('but', 'a')",1
278,"('a', 'paradise')",1
279,"('paradise', 'and')",1
280,"('and', 'mr')",1
281,"('means', 'shows')",1
282,"('shows', 'us')",1
283,"('us', 'unconsciously')",1
284,"('unconsciously', 'that')",1
285,"('that', 'neither')",1
286,"('neither', 'the')",1
287,"('the', 'chi')",1
288,"('chi', 'nese')",1
289,"('nese', 'nor')",1
290,"('nor', 'the')",1
291,"('the', 'indians')",1
