,ngram,count
0,"('eaton', 's')",2
1,"('s', 'history')",1
2,"('history', 'of')",1
3,"('of', 'english')",2
4,"('english', 'service')",1
5,"('service', 'reform')",4
6,"('reform', 'ur')",1
7,"('ur', 'people')",1
8,"('people', 'differ')",1
9,"('differ', 'from')",1
10,"('from', 'the')",4
11,"('the', 'germans')",1
12,"('germans', 'and')",1
13,"('and', 'even')",1
14,"('even', 'the')",1
15,"('the', 'english')",2
16,"('english', 'in')",1
17,"('in', 'this')",2
18,"('this', 'that')",1
19,"('that', 'they')",1
20,"('they', 'are')",2
21,"('are', 'quick')",1
22,"('quick', 'to')",1
23,"('to', 'recognize')",1
24,"('recognize', 'the')",1
25,"('the', 'superiority')",1
26,"('superiority', 'of')",1
27,"('of', 'a')",3
28,"('a', 'rival')",1
29,"('rival', 'and')",1
30,"('and', 'ready')",1
31,"('ready', 'to')",1
32,"('to', 'imitate')",1
33,"('imitate', 'the')",1
34,"('the', 'points')",1
35,"('points', 'in')",1
36,"('in', 'which')",1
37,"('which', 'they')",1
38,"('are', 'excelled')",1
39,"('excelled', 'while')",1
40,"('while', 'they')",1
41,"('they', 'gen')",1
42,"('gen', 'erally')",1
43,"('erally', 'improve')",1
44,"('improve', 'upon')",1
45,"('upon', 'the')",2
46,"('the', 'copy')",1
47,"('copy', 'this')",1
48,"('this', 'is')",1
49,"('is', 'often')",1
50,"('often', 'remarked')",1
51,"('remarked', 'of')",1
52,"('of', 'our')",4
53,"('our', 'progress')",1
54,"('progress', 'in')",1
55,"('in', 'the')",14
56,"('the', 'arts')",1
57,"('arts', 'and')",1
58,"('and', 'the')",7
59,"('the', 'same')",3
60,"('same', 'may')",1
61,"('may', 'be')",2
62,"('be', 'said')",1
63,"('said', 'of')",1
64,"('our', 'constitution')",1
65,"('constitution', 'which')",1
66,"('which', 'is')",1
67,"('is', 'for')",1
68,"('for', 'the')",2
69,"('the', 'most')",1
70,"('most', 'part')",1
71,"('part', 'the')",1
72,"('the', 'fruit')",1
73,"('fruit', 'of')",1
74,"('of', 'centuries')",1
75,"('centuries', 'of')",1
76,"('english', 'constitutional')",1
77,"('constitutional', 'reform')",1
78,"('reform', 'civil')",1
79,"('civil', 'service')",8
80,"('service', 'in')",1
81,"('in', 'great')",1
82,"('great', 'britain')",1
83,"('britain', 'by')",1
84,"('by', 'donman')",1
85,"('donman', 'b')",1
86,"('b', 'eaton')",1
87,"('eaton', 'harper')",1
88,"('harper', 'brothers')",1
89,"('brothers', 'with')",1
90,"('with', 'the')",2
91,"('the', 'additions')",1
92,"('additions', 'which')",1
93,"('which', 'the')",1
94,"('the', 'genius')",1
95,"('genius', 'of')",1
96,"('a', 'free')",1
97,"('free', 'and')",1
98,"('and', 'democratic')",1
99,"('democratic', 'people')",1
100,"('people', 'demanded')",1
101,"('demanded', 'if')",1
102,"('if', 'the')",1
103,"('the', 'present')",2
104,"('present', 'low')",1
105,"('low', 'state')",1
106,"('state', 'of')",2
107,"('our', 'civil')",3
108,"('service', 'be')",1
109,"('be', 'but')",1
110,"('but', 'the')",1
111,"('the', 'repetition')",1
112,"('repetition', 'of')",1
113,"('of', 'evils')",1
114,"('evils', 'paralleled')",1
115,"('paralleled', 'in')",1
116,"('the', 'his')",1
117,"('his', 'tory')",1
118,"('tory', 'of')",1
119,"('of', 'british')",1
120,"('british', 'politics')",1
121,"('politics', 'and')",1
122,"('and', 'already')",1
123,"('already', 'remedied')",1
124,"('remedied', 'by')",1
125,"('by', 'our')",2
126,"('our', 'english')",1
127,"('english', 'cousins')",1
128,"('cousins', 'by')",1
129,"('by', 'radical')",1
130,"('radical', 'measures')",1
131,"('measures', 'of')",1
132,"('of', 'administrative')",1
133,"('administrative', 'reform')",2
134,"('reform', 'which')",1
135,"('which', 'have')",1
136,"('have', 'proved')",1
137,"('proved', 'the')",1
138,"('the', 'possibility')",1
139,"('possibility', 'for')",1
140,"('for', 'us')",1
141,"('us', 'of')",1
142,"('of', 'just')",1
143,"('just', 'such')",1
144,"('such', 'a')",1
