,ngram,count
0,"('eto', 'textbooks')",1
1,"('textbooks', 'the')",1
2,"('the', 'of')",2
3,"('of', 'making')",1
4,"('making', 'many')",1
5,"('many', 'books')",1
6,"('books', 'on')",1
7,"('on', 'the')",3
8,"('the', 'short')",3
9,"('short', 'story')",4
10,"('story', 'there')",1
11,"('there', 'is')",1
12,"('is', 'just')",1
13,"('just', 'now')",1
14,"('now', 'no')",1
15,"('no', 'end')",1
16,"('end', 'one')",1
17,"('one', 'of')",1
18,"('of', 'the')",5
19,"('the', 'latest')",1
20,"('latest', 'the')",1
21,"('the', 'mtodern')",1
22,"('mtodern', 'short')",1
23,"('story', 'barnes')",1
24,"('barnes', 'by')",1
25,"('by', 'miss')",1
26,"('miss', 'lucy')",1
27,"('lucy', 'lilian')",1
28,"('lilian', 'notestein')",1
29,"('notestein', 'in')",1
30,"('in', 'collaboration')",1
31,"('collaboration', 'with')",1
32,"('with', 'mr')",1
33,"('mr', 'waldo')",1
34,"('waldo', 'hilary')",1
35,"('hilary', 'dunn')",1
36,"('dunn', 'is')",1
37,"('is', 'an')",1
38,"('an', 'attempt')",1
39,"('attempt', 'to')",1
40,"('to', 'extract')",1
41,"('extract', 'what')",1
42,"('what', 'is')",1
43,"('is', 'genuinely')",1
44,"('genuinely', 'valuable')",1
45,"('valuable', 'from')",1
46,"('from', 'the')",1
47,"('the', 'mass')",1
48,"('mass', 'of')",1
49,"('of', 'recent')",1
50,"('recent', 'theory')",1
51,"('theory', 'and')",2
52,"('and', 'comment')",1
53,"('comment', 'and')",1
54,"('and', 'to')",1
55,"('to', 'present')",1
56,"('present', 'it')",1
57,"('it', 'in')",1
58,"('in', 'a')",2
59,"('a', 'form')",1
60,"('form', 'useful')",1
61,"('useful', 'for')",1
62,"('for', 'classes')",1
63,"('classes', 'and')",1
64,"('and', 'self')",1
65,"('self', 'taught')",1
66,"('taught', 'students')",1
67,"('students', 'that')",1
68,"('that', 'the')",1
69,"('the', 'work')",1
70,"('work', 'gives')",1
71,"('gives', 'generous')",1
72,"('generous', 'citations')",1
73,"('citations', 'from')",1
74,"('from', 'other')",1
75,"('other', 'authorities')",1
76,"('authorities', 'is')",1
77,"('is', 'a')",1
78,"('a', 'proof')",1
79,"('proof', 'of')",1
80,"('of', 'honesty')",1
81,"('honesty', 'rather')",1
82,"('rather', 'than')",1
83,"('than', 'of')",1
84,"('of', 'any')",1
85,"('any', 'lack')",1
86,"('lack', 'of')",1
87,"('of', 'originality')",1
88,"('originality', 'the')",1
89,"('the', 'treat')",1
90,"('treat', 'ment')",1
91,"('ment', 'shows')",1
92,"('shows', 'some')",1
93,"('some', 'of')",1
94,"('the', 'limitations')",1
95,"('limitations', 'which')",1
96,"('which', 'are')",1
97,"('are', 'usual')",1
98,"('usual', 'in')",1
99,"('a', 'book')",1
100,"('book', 'that')",1
101,"('that', 'is')",1
102,"('is', 'based')",1
103,"('based', 'on')",1
104,"('the', 'instructional')",1
105,"('instructional', 'method')",1
106,"('method', 'of')",1
107,"('of', 'one')",1
108,"('one', 'teacher')",1
109,"('teacher', 'and')",1
110,"('and', 'as')",1
111,"('as', 'a')",2
112,"('a', 'textbook')",1
113,"('textbook', 'it')",1
114,"('it', 'suffers')",1
115,"('suffers', 'some')",1
116,"('some', 'what')",1
117,"('what', 'from')",1
118,"('from', 'slight')",1
119,"('slight', 'indistinctness')",1
120,"('indistinctness', 'of')",1
121,"('of', 'plan')",1
122,"('plan', 'which')",1
123,"('which', 'is')",1
124,"('is', 'made')",1
125,"('made', 'worse')",1
126,"('worse', 'by')",1
127,"('by', 'the')",1
128,"('the', 'habit')",1
129,"('habit', 'of')",1
130,"('of', 'printing')",1
131,"('printing', 'illustrative')",1
132,"('illustrative', 'extracts')",1
133,"('extracts', 'in')",1
134,"('in', 'the')",4
135,"('the', 'same')",2
136,"('same', 'type')",1
137,"('type', 'as')",1
138,"('as', 'the')",1
139,"('the', 'text')",1
140,"('text', 'with')",1
141,"('with', 'all')",1
142,"('all', 'its')",1
143,"('its', 'minor')",1
144,"('minor', 'defects')",1
145,"('defects', 'it')",1
146,"('it', 'is')",2
147,"('is', 'however')",1
148,"('however', 'a')",1
149,"('a', 'pleasingly')",1
150,"('pleasingly', 'sane')",1
151,"('sane', 'and')",1
152,"('and', 'judicious')",1
153,"('judicious', 'manual')",1
154,"('manual', 'full')",1
155,"('full', 'of')",1
156,"('of', 'sound')",1
157,"('sound', 'theory')",1
158,"('and', 'good')",1
159,"('good', 'illustrative')",1
160,"('illustrative', 'miss')",1
161,"('miss', 'margaret')",1
162,"('margaret', 'ashmun')",1
163,"('ashmun', 's')",1
164,"('s', 'miodern')",1
165,"('miodern', 'short')",1
166,"('short', 'stories')",2
167,"('stories', 'macmillan')",1
168,"('macmillan', 'is')",1
169,"('is', 'another')",1
170,"('another', 'of')",1
171,"('the', 'many')",1
172,"('many', 'collections')",1
173,"('collections', 'of')",1
174,"('of', 'short')",1
175,"('stories', 'with')",1
176,"('with', 'intro')",1
177,"('intro', 'duction')",1
178,"('duction', 'bibliographical')",1
179,"('bibliographical', 'and')",1
180,"('and', 'biographical')",1
181,"('biographical', 'notes')",1
182,"('notes', 'and')",1
183,"('and', 'a')",1
184,"('a', 'list')",1
185,"('list', 'of')",1
186,"('of', 'more')",1
187,"('more', 'stories')",1
188,"('stories', 'in')",1
189,"('the', 'appendix')",1
190,"('appendix', 'the')",1
191,"('the', 'choice')",1
192,"('choice', 'of')",1
193,"('of', 'stories')",1
194,"('stories', 'reflects')",1
195,"('reflects', 'the')",1
196,"('the', 'present')",1
197,"('present', 'interest')",1
198,"('interest', 'in')",1
199,"('in', 'continental')",1
200,"('continental', 'writers')",1
201,"('writers', 'nine')",1
202,"('nine', 'out')",1
203,"('out', 'of')",1
204,"('of', 'twenty')",1
205,"('twenty', 'one')",1
206,"('one', 'items')",1
207,"('items', 'being')",1
208,"('being', 'translations')",1
209,"('translations', 'at')",1
210,"('at', 'the')",1
211,"('same', 'time')",1
212,"('time', 'up')",1
213,"('up', 'to')",1
214,"('to', 'date')",1
215,"('date', 'american')",1
216,"('american', 'are')",1
217,"('are', 'shown')",1
218,"('shown', 'in')",1
219,"('in', 'selections')",1
220,"('selections', 'from')",1
221,"('from', 'mr')",1
222,"('mr', 'jack')",1
223,"('jack', 'london')",1
224,"('london', 'mfr')",1
225,"('mfr', 'william')",1
226,"('william', 'allen')",1
227,"('allen', 'white')",1
228,"('white', 'and')",1
229,"('and', 'others')",1
230,"('others', 'the')",1
231,"('the', 'introduction')",1
232,"('introduction', 'contains')",1
233,"('contains', 'carefully')",1
234,"('carefully', 'brief')",1
235,"('brief', 'essays')",1
236,"('essays', 'on')",1
237,"('story', 'and')",1
238,"('and', 'the')",3
239,"('story', 'in')",1
240,"('in', 'europe')",1
241,"('europe', 'and')",1
242,"('and', 'america')",1
243,"('america', 'unfortunately')",1
244,"('unfortunately', 'the')",1
245,"('the', 'biographical')",1
246,"('biographical', 'and')",1
247,"('and', 'bibliographical')",1
248,"('bibliographical', 'notes')",1
249,"('notes', 'are')",1
250,"('are', 'thrown')",1
251,"('thrown', 'together')",1
252,"('together', 'in')",1
253,"('the', 'careless')",1
254,"('careless', 'fashion')",1
255,"('fashion', 'that')",1
256,"('that', 'characterizes')",1
257,"('characterizes', 'so')",1
258,"('so', 'much')",1
259,"('much', 'american')",1
260,"('american', 'editing')",1
261,"('editing', 'ex')",1
262,"('ex', 'amples')",1
263,"('amples', 'of')",1
264,"('of', 'easily')",1
265,"('easily', 'corrected')",1
266,"('corrected', 'errors')",1
267,"('errors', 'are')",1
268,"('are', 'the')",1
269,"('the', 'wrong')",1
270,"('wrong', 'date')",1
271,"('date', 'for')",1
272,"('for', 'the')",1
273,"('the', 'scarlet')",1
274,"('scarlet', 'letter')",1
275,"('letter', 'p')",1
276,"('p', 'and')",1
277,"('the', 'strange')",1
278,"('strange', 'statement')",1
279,"('statement', 'that')",1
280,"('that', 'thomas')",1
281,"('thomas', 'bailey')",1
282,"('bailey', 'aldrich')",1
283,"('aldrich', 'enlisted')",1
284,"('enlisted', 'as')",1
285,"('a', 'private')",1
286,"('private', 'in')",1
287,"('the', 'civil')",1
288,"('civil', 'war')",1
289,"('war', 'p')",1
290,"('p', 'unless')",1
291,"('unless', 'miss')",1
292,"('miss', 'ashinun')",1
293,"('ashinun', 'has')",1
294,"('has', 'data')",1
295,"('data', 'not')",1
296,"('not', 'known')",1
297,"('known', 'to')",1
298,"('to', 'recent')",1
299,"('recent', 'biographers')",1
300,"('biographers', 'of')",1
301,"('of', 'poe')",1
302,"('poe', 'the')",1
303,"('the', 'statements')",1
304,"('statements', 'regarding')",1
305,"('regarding', 'the')",2
306,"('the', 'composition')",1
307,"('composition', 'of')",1
308,"('of', 'berenice')",1
309,"('berenice', 'and')",1
310,"('and', 'other')",1
311,"('other', 'tales')",1
312,"('tales', 'of')",1
313,"('the', 'folio')",1
314,"('folio', 'club')",1
315,"('club', 'pp')",1
316,"('pp', 'xxv')",1
317,"('xxv', 'are')",1
318,"('are', 'mere')",1
319,"('mere', 'conjectures')",1
320,"('conjectures', 'given')",1
321,"('given', 'as')",1
322,"('as', 'facts')",1
323,"('facts', 'repeated')",1
324,"('repeated', 'assertions')",1
325,"('assertions', 'regarding')",1
326,"('regarding', 'poe')",1
327,"('poe', 's')",1
328,"('s', 'indebtedness')",1
329,"('indebtedness', 'to')",1
330,"('to', 'hoffmann')",1
331,"('hoffmann', 'are')",1
332,"('are', 'given')",1
333,"('given', 'with')",1
334,"('with', 'no')",1
335,"('no', 'hint')",1
336,"('hint', 'that')",1
337,"('that', 'scholars')",1
338,"('scholars', 'differ')",1
339,"('differ', 'regarding')",1
340,"('the', 'whole')",1
341,"('whole', 'question')",1
342,"('question', 'of')",1
343,"('of', 'german')",1
344,"('german', 'influence')",1
345,"('influence', 'on')",1
346,"('on', 'poe')",1
347,"('poe', 'all')",1
348,"('all', 'these')",1
349,"('these', 'are')",1
350,"('are', 'unessential')",1
351,"('unessential', 'matters')",1
352,"('matters', 'and')",1
353,"('the', 'book')",1
354,"('book', 'might')",1
355,"('might', 'not')",1
356,"('not', 'suffer')",1
357,"('suffer', 'much')",1
358,"('much', 'if')",1
359,"('if', 'the')",1
360,"('the', 'bio')",1
361,"('bio', 'graphical')",1
362,"('graphical', 'sketches')",1
363,"('sketches', 'were')",1
364,"('were', 'entirely')",1
365,"('entirely', 'omitted')",1
366,"('omitted', 'but')",1
367,"('but', 'it')",1
368,"('is', 'time')",1
369,"('time', 'american')",1
370,"('american', 'teachers')",1
371,"('teachers', 'demanded')",1
372,"('demanded', 'that')",1
373,"('that', 'textbooks')",1
374,"('textbooks', 'should')",1
375,"('should', 'be')",1
376,"('be', 'edited')",1
377,"('edited', 'with')",1
378,"('with', 'reasonable')",1
379,"('reasonable', 'accuracy')",1
380,"('accuracy', 'or')",1
381,"('or', 'not')",1
382,"('not', 'at')",1
383,"('at', 'all')",1
