,ngram,count
0,"('ebenezer', 'rockwood')",2
1,"('rockwood', 'hoar')",1
2,"('hoar', 'a')",1
3,"('a', 'memoir')",1
4,"('memoir', 'by')",1
5,"('by', 'moorfield')",1
6,"('moorfield', 'storey')",1
7,"('storey', 'and')",1
8,"('and', 'edward')",1
9,"('edward', 'w')",1
10,"('w', 'emerson')",1
11,"('emerson', 'boston')",1
12,"('boston', 'and')",1
13,"('and', 'new')",1
14,"('new', 'york')",1
15,"('york', 'houghton')",1
16,"('houghton', 'mifflin')",1
17,"('mifflin', 'company')",1
18,"('company', 'xo')",1
19,"('xo', 'the')",1
20,"('the', 'story')",1
21,"('story', 'of')",1
22,"('of', 'the')",9
23,"('the', 'last')",1
24,"('last', 'generation')",1
25,"('generation', 'ot')",1
26,"('ot', 'men')",1
27,"('men', 'who')",2
28,"('who', 'made')",2
29,"('made', 'the')",2
30,"('the', 'antebellum')",1
31,"('antebellum', 'period')",1
32,"('period', 'great')",1
33,"('great', 'the')",1
34,"('the', 'resistance')",1
35,"('resistance', 'period')",1
36,"('period', 'when')",1
37,"('when', 'the')",2
38,"('the', 'forces')",1
39,"('forces', 'of')",1
40,"('of', 'evil')",1
41,"('evil', 'in')",1
42,"('in', 'the')",7
43,"('the', 'slave')",1
44,"('slave', 'problem')",1
45,"('problem', 'invaded')",1
46,"('invaded', 'the')",1
47,"('the', 'free')",1
48,"('free', 'states')",1
49,"('states', 'and')",1
50,"('and', 'tipped')",1
51,"('tipped', 'the')",1
52,"('the', 'overseer')",1
53,"('overseer', 's')",1
54,"('s', 'whip')",1
55,"('whip', 'with')",1
56,"('with', 'a')",1
57,"('a', 'snapper')",1
58,"('snapper', 'even')",1
59,"('even', 'in')",1
60,"('the', 'courthouse')",1
61,"('courthouse', 'in')",1
62,"('in', 'boston')",1
63,"('boston', 'could')",1
64,"('could', 'hardly')",1
65,"('hardly', 'be')",1
66,"('be', 'complete')",1
67,"('complete', 'without')",1
68,"('without', 'some')",1
69,"('some', 'account')",1
70,"('account', 'of')",1
71,"('the', 'two')",1
72,"('two', 'brothers')",1
73,"('brothers', 'hoar')",1
74,"('hoar', 'born')",1
75,"('born', 'in')",2
76,"('in', 'concord')",1
77,"('concord', 'ebenezer')",1
78,"('rockwood', 'son')",1
79,"('son', 'ot')",1
80,"('ot', 'old')",1
81,"('old', 'squire')",1
82,"('squire', 'hoar')",1
83,"('hoar', 'who')",1
84,"('who', 'lived')",1
85,"('lived', 'a')",1
86,"('a', 'the')",1
87,"('the', 'beatitudes')",1
88,"('beatitudes', 'daily')",1
89,"('daily', 'and')",1
90,"('and', 'eldest')",1
91,"('eldest', 'brother')",1
92,"('brother', 'of')",1
93,"('the', 'famous')",1
94,"('famous', 'senator')",1
95,"('senator', 'who')",1
96,"('who', 'so')",1
97,"('so', 'long')",1
98,"('long', 'kept')",1
99,"('kept', 'the')",1
100,"('the', 'senate')",1
101,"('senate', 'of')",1
102,"('the', 'united')",1
103,"('united', 'states')",1
104,"('states', 'clean')",1
105,"('clean', 'and')",1
106,"('and', 'sweet')",1
107,"('sweet', 'with')",1
108,"('with', 'scholarship')",1
109,"('scholarship', 'and')",1
110,"('and', 'sound')",1
111,"('sound', 'learning')",1
112,"('learning', 'as')",1
113,"('as', 'well')",1
114,"('well', 'as')",1
115,"('as', 'with')",1
116,"('with', 'an')",1
117,"('an', 'unique')",1
118,"('unique', 'wit')",1
119,"('wit', 'was')",1
120,"('was', 'a')",1
121,"('a', 'concord')",1
122,"('concord', 'child')",1
123,"('child', 'loyally')",1
124,"('loyally', 'born')",1
125,"('the', 'spirit')",2
126,"('spirit', 'that')",1
127,"('that', 'made')",2
128,"('made', 'concord')",1
129,"('concord', 'the')",1
130,"('the', 'center')",1
131,"('center', 'of')",1
132,"('the', 'muster')",1
133,"('muster', 'of')",1
134,"('of', 'men')",2
135,"('the', 'town')",1
136,"('town', 'so')",1
137,"('so', 'busy')",1
138,"('busy', 'on')",1
139,"('on', 'the')",3
140,"('the', 'morning')",1
141,"('morning', 'of')",1
142,"('of', 'april')",1
143,"('april', 'his')",1
144,"('his', 'life')",2
145,"('life', 'so')",1
146,"('so', 'his')",1
147,"('his', 'biographers')",2
148,"('biographers', 'tell')",1
149,"('tell', 'us')",1
150,"('us', 'was')",1
151,"('was', 'spent')",1
152,"('spent', 'within')",1
153,"('within', 'a')",2
154,"('a', 'few')",1
155,"('few', 'rods')",1
156,"('rods', 'of')",1
157,"('the', 'house')",1
158,"('house', 'where')",1
159,"('where', 'he')",2
160,"('he', 'was')",2
161,"('was', 'born')",2
162,"('born', 'his')",1
163,"('his', 'father')",1
164,"('father', 's')",1
165,"('s', 'house')",1
166,"('house', 'his')",1
167,"('his', 'own')",1
168,"('own', 'house')",1
169,"('house', 'the')",1
170,"('the', 'home')",1
171,"('home', 'where')",1
172,"('where', 'his')",1
173,"('his', 'wife')",1
174,"('wife', 'was')",1
175,"('born', 'and')",1
176,"('and', 'lived')",1
177,"('lived', 'the')",1
178,"('the', 'school')",1
179,"('school', 'where')",1
180,"('was', 'fitted')",1
181,"('fitted', 'for')",1
182,"('for', 'college')",1
183,"('college', 'were')",1
184,"('were', 'all')",1
185,"('all', 'within')",1
186,"('a', 'circle')",1
187,"('circle', 'of')",1
188,"('of', 'less')",1
189,"('less', 'than')",1
190,"('than', 'twenty')",1
191,"('twenty', 'six')",1
192,"('six', 'rods')",1
193,"('rods', 'radius')",1
194,"('radius', 'to')",1
195,"('to', 'concord')",1
196,"('concord', 'lie')",1
197,"('lie', 'was')",1
198,"('was', 'fa')",1
199,"('fa', 'all')",1
200,"('all', 'his')",1
201,"('life', 'tho')",1
202,"('tho', 'a')",1
203,"('a', 'unitarian')",1
204,"('unitarian', 'and')",1
205,"('and', 'not')",1
206,"('not', 'in')",1
207,"('in', 'general')",1
208,"('general', 'a')",1
209,"('a', 'user')",1
210,"('user', 'of')",1
211,"('the', 'book')",1
212,"('book', 'of')",1
213,"('of', 'common')",1
214,"('common', 'prayer')",1
215,"('prayer', 'lie')",1
216,"('lie', 'accepted')",1
217,"('accepted', 'onc')",1
218,"('onc', 'phrase')",1
219,"('phrase', 'of')",1
220,"('of', 'its')",1
221,"('its', 'invocations')",1
222,"('invocations', 'and')",1
223,"('and', 'full')",1
224,"('full', 'justice')",1
225,"('justice', 'was')",1
226,"('was', 'done')",1
227,"('done', 'to')",1
228,"('to', 'his')",1
229,"('his', 'native')",2
230,"('native', 'town')",1
231,"('town', 'when')",1
232,"('when', 'he')",1
233,"('he', 'prayed')",1
234,"('prayed', 'o')",1
235,"('o', 'god')",1
236,"('god', 'who')",1
237,"('who', 'art')",1
238,"('art', 'the')",1
239,"('the', 'author')",1
240,"('author', 'of')",1
241,"('of', 'peace')",1
242,"('peace', 'and')",1
243,"('and', 'lover')",1
244,"('lover', 'of')",1
245,"('of', 'concord')",1
246,"('concord', 'while')",1
247,"('while', 'he')",1
248,"('he', 'smiled')",1
249,"('smiled', 'with')",1
250,"('with', 'scorn')",1
251,"('scorn', 'on')",1
252,"('the', 'evil')",1
253,"('evil', 'genius')",1
254,"('genius', 'who')",1
255,"('who', 'suggested')",1
256,"('suggested', 'milton')",1
257,"('milton', 's')",1
258,"('s', 'allusion')",1
259,"('allusion', 'oh')",1
260,"('oh', 'shame')",1
261,"('shame', 'to')",1
262,"('to', 'men')",1
263,"('men', 'i')",1
264,"('i', 'devil')",1
265,"('devil', 'with')",1
266,"('with', 'devil')",1
267,"('devil', 'damned')",1
268,"('damned', 'firm')",1
269,"('firm', 'concord')",1
270,"('concord', 'hold')",1
271,"('hold', 'the')",1
272,"('the', 'concord')",1
273,"('concord', 'spirit')",1
274,"('spirit', 'and')",1
275,"('and', 'the')",2
276,"('the', 'sharp')",1
277,"('sharp', 'thrust')",1
278,"('thrust', 'of')",1
279,"('of', 'law')",1
280,"('law', 'went')",1
281,"('went', 'with')",1
282,"('with', 'him')",1
283,"('him', 'into')",1
284,"('into', 'grant')",1
285,"('grant', 's')",1
286,"('s', 'cabinet')",1
287,"('cabinet', 'and')",1
288,"('and', 'into')",1
289,"('into', 'the')",1
290,"('the', 'arbitration')",1
291,"('arbitration', 'court')",1
292,"('court', 'that')",1
293,"('that', 'settled')",1
294,"('settled', 'our')",1
295,"('our', 'differences')",1
296,"('differences', 'with')",1
297,"('with', 'england')",1
298,"('england', 'in')",1
299,"('the', 'alabama')",1
300,"('alabama', 'case')",1
301,"('case', 'still')",1
302,"('still', 'chasing')",1
303,"('chasing', 'the')",1
304,"('the', 'redcoats')",1
305,"('redcoats', 'down')",1
306,"('down', 'the')",1
307,"('the', 'lane')",1
