,ngram,count
0,"('dr', 'woolsey')",1
1,"('woolsey', 's')",1
2,"('s', 'sermons')",1
3,"('sermons', 'xvc')",1
4,"('xvc', 'welcome')",1
5,"('welcome', 'for')",1
6,"('for', 'ourselves')",1
7,"('ourselves', 'and')",1
8,"('and', 'our')",1
9,"('our', 'readers')",1
10,"('readers', 'this')",1
11,"('this', 'new')",1
12,"('new', 'edition')",1
13,"('edition', 'of')",1
14,"('of', 'admirable')",1
15,"('admirable', 'so')",1
16,"('so', 'sim')",1
17,"('sim', 'ple')",1
18,"('ple', 'and')",1
19,"('and', 'strong')",1
20,"('strong', 'so')",1
21,"('so', 'individual')",1
22,"('individual', 'and')",1
23,"('and', 'yet')",1
24,"('yet', 'speaking')",1
25,"('speaking', 'to')",1
26,"('to', 'the')",2
27,"('the', 'conscious')",1
28,"('conscious', 'experience')",1
29,"('experience', 'of')",1
30,"('of', 'every')",1
31,"('every', 'christian')",1
32,"('christian', 'as')",1
33,"('as', 'we')",1
34,"('we', 'read')",1
35,"('read', 'pages')",1
36,"('pages', 'wc')",1
37,"('wc', 'seem')",1
38,"('seem', 'to')",1
39,"('to', 'hear')",1
40,"('hear', 'the')",1
41,"('the', 'tones')",1
42,"('tones', 'in')",2
43,"('in', 'which')",2
44,"('which', 'they')",3
45,"('they', 'were')",2
46,"('were', 'uttered')",1
47,"('uttered', 'and')",1
48,"('and', 'so')",1
49,"('so', 'long')",2
50,"('long', 'as')",1
51,"('as', 'they')",1
52,"('they', 'shall')",1
53,"('shall', 'be')",1
54,"('be', 'perused')",1
55,"('perused', 'by')",1
56,"('by', 'any')",1
57,"('any', 'who')",1
58,"('who', 'heard')",1
59,"('heard', 'them')",1
60,"('them', 'so')",1
61,"('long', 'will')",1
62,"('will', 'they')",1
63,"('they', 'recall')",1
64,"('recall', 'the')",1
65,"('the', 'plaintive')",1
66,"('plaintive', 'yet')",1
67,"('yet', 'impressive')",1
68,"('impressive', 'tones')",1
69,"('were', 'de')",1
70,"('de', 'livered')",1
71,"('livered', 'for')",1
72,"('for', 'reasons')",1
73,"('reasons', 'not')",1
74,"('not', 'a')",1
75,"('a', 'few')",1
76,"('few', 'they')",1
77,"('they', 'will')",1
78,"('will', 'be')",1
79,"('be', 'valued')",1
80,"('valued', 'for')",1
81,"('for', 'a')",1
82,"('a', 'long')",1
83,"('long', 'time')",1
84,"('time', 'in')",1
85,"('in', 'the')",3
86,"('the', 'future')",1
87,"('future', 'as')",1
88,"('as', 'a')",1
89,"('a', 'collection')",1
90,"('collection', 'of')",1
91,"('of', 'unique')",1
92,"('unique', 'interest')",1
93,"('interest', 'and')",1
94,"('and', 'will')",1
95,"('will', 'inspire')",1
96,"('inspire', 'we')",1
97,"('we', 'trust')",1
98,"('trust', 'the')",1
99,"('the', 'production')",1
100,"('production', 'of')",1
101,"('of', 'many')",1
102,"('many', 'other')",1
103,"('other', 'discourses')",1
104,"('discourses', 'which')",1
105,"('which', 'like')",1
106,"('like', 'them')",1
107,"('them', 'shall')",1
108,"('shall', 'combine')",1
109,"('combine', 'refined')",1
110,"('refined', 'culture')",1
111,"('culture', 'and')",1
112,"('and', 'practical')",1
113,"('practical', 'insight')",1
114,"('insight', 'profound')",1
115,"('profound', 'humility')",1
116,"('humility', 'wvith')",1
117,"('wvith', 'the')",1
118,"('the', 'authority')",1
119,"('authority', 'of')",1
120,"('of', 'strong')",1
121,"('strong', 'convictions')",1
122,"('convictions', 'and')",1
123,"('and', 'a')",1
124,"('a', 'tender')",1
125,"('tender', 'love')",1
126,"('love', 'vte')",1
127,"('vte', 'religion')",1
128,"('religion', 'of')",1
129,"('of', 'the')",4
130,"('the', 'present')",1
131,"('present', 'and')",1
132,"('and', 'of')",1
133,"('the', 'ature')",1
134,"('ature', 'sermons')",1
135,"('sermons', 'preached')",1
136,"('preached', 'chiefly')",1
137,"('chiefly', 'at')",1
138,"('at', 'yale')",1
139,"('yale', 'college')",2
140,"('college', 'by')",1
141,"('by', 'd')",1
142,"('d', 'woolsey')",1
143,"('woolsey', 'nowv')",1
144,"('nowv', 'edition')",1
145,"('edition', 'new')",1
146,"('new', 'york')",1
147,"('york', 'charles')",1
148,"('charles', 'scribner')",1
149,"('scribner', 's')",1
150,"('s', 'sons')",1
151,"('sons', 'for')",1
152,"('for', 'the')",1
153,"('the', 'souls')",1
154,"('souls', 'of')",1
155,"('of', 'men')",1
156,"('men', 'the')",1
157,"('the', 'only')",1
158,"('only', 'difference')",1
159,"('difference', 'between')",1
160,"('between', 'this')",1
161,"('this', 'and')",1
162,"('and', 'the')",1
163,"('the', 'first')",1
164,"('first', 'edition')",1
165,"('edition', 'is')",1
166,"('is', 'in')",1
167,"('the', 'substitution')",1
168,"('substitution', 'of')",1
