,ngram,count
0,"('ellen', 'glasgow')",5
1,"('glasgow', 's')",2
2,"('s', 'new')",2
3,"('new', 'novel')",2
4,"('novel', 'by')",1
5,"('by', 'louise')",1
6,"('louise', 'collier')",1
7,"('collier', 'willcox')",1
8,"('willcox', 'the')",1
9,"('the', 'most')",1
10,"('most', 'interesting')",1
11,"('interesting', 'point')",1
12,"('point', 'in')",1
13,"('in', 'ellen')",1
14,"('novel', 'the')",1
15,"('the', 'build')",1
16,"('build', 'ers')",1
17,"('ers', 'is')",1
18,"('is', 'its')",1
19,"('its', 'wide')",1
20,"('wide', 'divergence')",1
21,"('divergence', 'from')",1
22,"('from', 'the')",2
23,"('the', 'attitude')",1
24,"('attitude', 'of')",1
25,"('of', 'the')",9
26,"('the', 'english')",2
27,"('english', 'novels')",2
28,"('novels', 'of')",1
29,"('the', 'year')",1
30,"('year', 'abroad')",1
31,"('abroad', 'there')",1
32,"('there', 'seem')",1
33,"('seem', 'to')",2
34,"('to', 'be')",3
35,"('be', 'two')",1
36,"('two', 'oi')",1
37,"('oi', 'reaction')",1
38,"('reaction', 'irom')",1
39,"('irom', 'tne')",1
40,"('tne', 'war')",1
41,"('war', 'anu')",1
42,"('anu', 'its')",1
43,"('its', 'upheaval')",1
44,"('upheaval', 'of')",1
45,"('of', 'standards')",1
46,"('standards', 'on')",1
47,"('on', 'the')",4
48,"('the', 'one')",2
49,"('one', 'side')",1
50,"('side', 'the')",1
51,"('the', 'groping')",1
52,"('groping', 'after')",1
53,"('after', 'spiritualistic')",1
54,"('spiritualistic', 'phenomena')",1
55,"('phenomena', 'on')",1
56,"('the', 'other')",2
57,"('other', 'the')",1
58,"('the', 'letting')",1
59,"('letting', 'down')",1
60,"('down', 'of')",1
61,"('of', 'all')",1
62,"('all', 'moral')",1
63,"('moral', 'standards')",1
64,"('standards', 'especially')",1
65,"('especially', 'all')",1
66,"('all', 'accepted')",1
67,"('accepted', 'standards')",1
68,"('standards', 'as')",1
69,"('as', 'to')",1
70,"('to', 'sex')",1
71,"('sex', 'rela')",1
72,"('rela', 'tions')",1
73,"('tions', 'as')",1
74,"('as', 'witness')",1
75,"('witness', 'arnold')",1
76,"('arnold', 'bennett')",1
77,"('bennett', 's')",1
78,"('s', 'the')",2
79,"('the', 'pretty')",1
80,"('pretty', 'lady')",1
81,"('lady', 'galsworthy')",1
82,"('galsworthy', 's')",1
83,"('s', 'saint')",1
84,"('saint', 's')",1
85,"('s', 'progress')",1
86,"('progress', 'w')",1
87,"('w', 'l')",1
88,"('l', 'george')",1
89,"('george', 's')",1
90,"('s', 'blind')",1
91,"('blind', 'alley')",1
92,"('alley', 'may')",1
93,"('may', 'sinclair')",1
94,"('sinclair', 's')",1
95,"('s', 'mary')",1
96,"('mary', 'olivier')",1
97,"('olivier', 'somerset')",1
98,"('somerset', 'maugham')",2
99,"('maugham', 's')",1
100,"('the', 'moon')",1
101,"('moon', 'and')",1
102,"('and', 'sixpence')",1
103,"('sixpence', 'phyllis')",1
104,"('phyllis', 'bot')",1
105,"('bot', 'tome')",1
106,"('tome', 's')",1
107,"('s', 'a')",1
108,"('a', 'servant')",1
109,"('servant', 'of')",1
110,"('of', 'reality')",1
111,"('reality', 'whether')",1
112,"('whether', 'or')",1
113,"('or', 'not')",1
114,"('not', 'these')",1
115,"('these', 'novels')",1
116,"('novels', 'represent')",1
117,"('represent', 'society')",1
118,"('society', 'as')",1
119,"('as', 'it')",1
120,"('it', 'is')",2
121,"('is', 'in')",1
122,"('in', 'england')",1
123,"('england', 'or')",1
124,"('or', 'the')",1
125,"('the', 'ac')",1
126,"('ac', 'tual')",1
127,"('tual', 'thought')",1
128,"('thought', 'of')",1
129,"('of', 'any')",1
130,"('any', 'large')",1
131,"('large', 'body')",1
132,"('body', 'of')",1
133,"('of', 'people')",1
134,"('people', 'they')",1
135,"('they', 'must')",1
136,"('must', 'lead')",1
137,"('lead', 'us')",1
138,"('us', 'to')",1
139,"('to', 'believe')",1
140,"('believe', 'that')",1
141,"('that', 'standards')",1
142,"('standards', 'which')",1
143,"('which', 'civilization')",1
144,"('civilization', 'has')",1
145,"('has', 'been')",2
146,"('been', 'centuries')",1
147,"('centuries', 'in')",1
148,"('in', 'erecting')",1
149,"('erecting', 'are')",1
150,"('are', 'falling')",1
151,"('falling', 'into')",1
152,"('into', 'chaos')",1
153,"('chaos', 'on')",1
154,"('other', 'hand')",1
155,"('hand', 'ellen')",1
156,"('glasgow', 'certainly')",1
157,"('certainly', 'one')",1
158,"('one', 'of')",1
159,"('the', 'foremost')",1
160,"('foremost', 'novelists')",1
161,"('novelists', 'of')",1
162,"('of', 'our')",1
163,"('our', 'country')",1
164,"('country', 'and')",1
165,"('and', 'the')",2
166,"('one', 'most')",1
167,"('most', 'likely')",1
168,"('likely', 'to')",2
169,"('to', 'reflect')",1
170,"('reflect', 'the')",1
171,"('the', 'country')",1
172,"('country', 's')",1
173,"('s', 'attitude')",1
174,"('attitude', 're')",1
175,"('re', 'acts')",1
176,"('acts', 'against')",1
177,"('against', 'the')",2
178,"('the', 'horrors')",1
179,"('horrors', 'of')",1
180,"('the', 'past')",2
181,"('past', 'few')",1
182,"('few', 'years')",1
183,"('years', 'with')",1
184,"('with', 'a')",1
185,"('a', 'new')",1
186,"('new', 'rigidity')",1
187,"('rigidity', 'of')",1
188,"('of', 'morals')",1
189,"('morals', 'a')",1
190,"('a', 'sterner')",1
191,"('sterner', 'application')",1
192,"('application', 'of')",1
193,"('the', 'ancient')",1
194,"('ancient', 'law')",1
195,"('law', 'an')",1
196,"('an', 'insistence')",1
197,"('insistence', 'on')",1
198,"('the', 'doc')",1
199,"('doc', 'trine')",1
200,"('trine', 'that')",1
201,"('that', 'self')",1
202,"('self', 'fulfillment')",1
203,"('fulfillment', 'must')",1
204,"('must', 'wait')",1
205,"('wait', 'on')",1
206,"('on', 'law')",1
207,"('law', 'and')",2
208,"('and', 'order')",1
209,"('order', 'and')",1
210,"('the', 'general')",1
211,"('general', 'so')",1
212,"('so', 'cial')",1
213,"('cial', 'welfare')",1
214,"('welfare', 'in')",1
215,"('in', 'fact')",1
216,"('fact', 'her')",1
217,"('her', 'book')",1
218,"('book', 'shows')",1
219,"('shows', 'that')",1
220,"('that', 'now')",1
221,"('now', 'as')",1
222,"('as', 'heretofore')",1
223,"('heretofore', 'kant')",1
224,"('kant', 's')",1
225,"('s', 'maxim')",1
226,"('maxim', 'that')",1
227,"('that', 'every')",1
228,"('every', 'act')",1
229,"('act', 'should')",1
230,"('should', 'be')",1
231,"('be', 'such')",1
232,"('such', 'that')",1
233,"('that', 'it')",1
234,"('it', 'might')",1
235,"('might', 'become')",1
236,"('become', 'an')",1
237,"('an', 'universal')",1
238,"('universal', 'law')",1
239,"('law', 'which')",1
240,"('which', 'by')",1
241,"('by', 'the')",1
242,"('the', 'bye')",1
243,"('bye', 'somerset')",1
244,"('maugham', 'says')",1
245,"('says', 'is')",1
246,"('is', 'sheer')",1
247,"('sheer', 'rot')",1
248,"('rot', 'holds')",1
249,"('holds', 'good')",1
250,"('good', 'in')",1
251,"('in', 'the')",3
252,"('the', 'tragedy')",1
253,"('tragedy', 'and')",1
254,"('and', 'sorrow')",1
255,"('sorrow', 'of')",1
256,"('of', 'today')",1
257,"('today', 'as')",1
258,"('as', 'in')",1
259,"('past', 'her')",1
260,"('her', 'fine')",1
261,"('fine', 'characters')",1
262,"('characters', 'renounce')",1
263,"('renounce', 'that')",1
264,"('that', 'law')",1
265,"('and', 'tradition')",1
266,"('tradition', 'may')",1
267,"('may', 'be')",1
268,"('be', 'upheld')",1
269,"('upheld', 'again')",1
270,"('again', 'where')",1
271,"('where', 'in')",1
272,"('novels', 'the')",1
273,"('the', 'stress')",1
274,"('stress', 'is')",1
275,"('is', 'entirely')",1
276,"('entirely', 'upon')",1
277,"('upon', 'sex')",1
278,"('sex', 'her')",1
279,"('her', 'novel')",1
280,"('novel', 'is')",1
281,"('is', 'a')",3
282,"('a', 'novel')",1
283,"('novel', 'of')",1
284,"('of', 'politics')",1
285,"('politics', 'and')",1
286,"('and', 'patriot')",1
287,"('patriot', 'ism')",1
288,"('ism', 'virginia')",1
289,"('virginia', 'owes')",1
290,"('owes', 'a')",1
291,"('a', 'large')",1
292,"('large', 'debt')",1
293,"('debt', 'to')",1
294,"('to', 'her')",1
295,"('her', 'novelists')",1
296,"('novelists', 'no')",1
297,"('no', 'state')",1
298,"('state', 'can')",1
299,"('can', 'more')",1
300,"('more', 'com')",1
301,"('com', 'pletely')",1
302,"('pletely', 'reconstruct')",1
303,"('reconstruct', 'her')",1
304,"('her', 'history')",1
305,"('history', 'her')",1
306,"('her', 'social')",1
307,"('social', 'regime')",1
308,"('regime', 'from')",1
309,"('the', 'fiction')",1
310,"('fiction', 'writers')",1
311,"('writers', 'native')",1
312,"('native', 'to')",1
313,"('to', 'it')",1
314,"('it', 'the')",1
315,"('the', 'best')",2
316,"('best', 'part')",1
317,"('part', 'of')",2
318,"('of', 'this')",1
319,"('this', 'work')",1
320,"('work', 'has')",1
321,"('been', 'done')",1
322,"('done', 'by')",1
323,"('by', 'ellen')",2
324,"('glasgow', 'she')",1
325,"('she', 'shows')",1
326,"('shows', 'in')",1
327,"('in', 'this')",1
328,"('this', 'novel')",1
329,"('novel', 'particularly')",1
330,"('particularly', 'that')",1
331,"('that', 'the')",3
332,"('the', 'novel')",1
333,"('novel', 'need')",1
334,"('need', 'not')",1
335,"('not', 'be')",1
336,"('be', 'con')",1
337,"('con', 'structed')",1
338,"('structed', 'about')",1
339,"('about', 'a')",1
340,"('a', 'single')",1
341,"('single', 'theme')",1
342,"('theme', 'po')",1
343,"('po', 'litical')",1
344,"('litical', 'opinions')",1
345,"('opinions', 'patriotic')",1
346,"('patriotic', 'interests')",1
347,"('interests', 'and')",1
348,"('and', 'national')",1
349,"('national', 'standards')",1
350,"('standards', 'are')",1
351,"('are', 'not')",1
352,"('not', 'only')",1
353,"('only', 'as')",1
354,"('as', 'legitimate')",1
355,"('legitimate', 'but')",1
356,"('but', 'as')",1
357,"('as', 'interesting')",1
358,"('interesting', 'a')",1
359,"('a', 'field')",1
360,"('field', 'caroline')",1
361,"('caroline', 'mead')",1
362,"('mead', 'is')",1
363,"('a', 'typical')",1
364,"('typical', 'virginia')",1
365,"('virginia', 'woman')",1
366,"('woman', 'trained')",1
367,"('trained', 'from')",1
368,"('from', 'infancy')",1
369,"('infancy', 'to')",1
370,"('to', 'make')",2
371,"('make', 'the')",2
372,"('best', 'of')",1
373,"('of', 'things')",1
374,"('things', 'and')",1
375,"('and', 'to')",1
376,"('to', 'laugh')",1
377,"('laugh', 'when')",1
378,"('when', 'hurt')",1
379,"('hurt', 'to')",1
380,"('to', 'take')",1
381,"('take', 'life')",1
382,"('life', 'gaily')",1
383,"('gaily', 'and')",1
384,"('and', 'rely')",1
385,"('rely', 'on')",1
386,"('on', 'her')",1
387,"('her', 'own')",1
388,"('own', 'resources')",1
389,"('resources', 'rather')",1
390,"('rather', 'than')",2
391,"('than', 'any')",1
392,"('any', 'for')",1
393,"('for', 'events')",1
394,"('events', 'blackburn')",1
395,"('blackburn', 'the')",2
396,"('the', 'of')",1
397,"('the', 'book')",3
398,"('book', 'believes')",1
399,"('believes', 'that')",1
400,"('that', 'amer')",1
401,"('amer', 'ica')",1
402,"('ica', 'has')",1
403,"('has', 'traveled')",1
404,"('traveled', 'as')",1
405,"('as', 'he')",1
406,"('he', 'has')",1
407,"('has', 'the')",1
408,"('the', 'road')",1
409,"('road', 'through')",1
410,"('through', 'materialism')",1
411,"('materialism', 'to')",1
412,"('to', 'idealism')",1
413,"('idealism', 'and')",1
414,"('and', 'that')",2
415,"('the', 'great')",1
416,"('great', 'men')",1
417,"('men', 'of')",1
418,"('of', 'america')",1
419,"('america', 'the')",1
420,"('the', 'real')",1
421,"('real', 'builders')",1
422,"('builders', 'are')",1
423,"('are', 'those')",1
424,"('those', 'who')",1
425,"('who', 'are')",1
426,"('are', 'seek')",1
427,"('seek', 'ing')",1
428,"('ing', 'to')",1
429,"('to', 'do')",1
430,"('do', 'a')",1
431,"('a', 'great')",1
432,"('great', 'constructive')",1
433,"('constructive', 'work')",1
434,"('work', 'through')",1
435,"('through', 'idealism')",1
436,"('idealism', 'expressing')",1
437,"('expressing', 'an')",1
438,"('an', 'im')",1
439,"('im', 'perishable')",1
440,"('perishable', 'idea')",1
441,"('idea', 'in')",1
442,"('in', 'material')",1
443,"('material', 'substance')",1
444,"('substance', 'blackburn')",1
445,"('blackburn', 'is')",1
446,"('is', 'against')",1
447,"('the', 'league')",1
448,"('league', 'of')",1
449,"('of', 'nations')",1
450,"('nations', 'and')",1
451,"('and', 'this')",1
452,"('this', 'part')",1
453,"('book', 'will')",1
454,"('will', 'doubtless')",1
455,"('doubtless', 'cause')",1
456,"('cause', 'much')",1
457,"('much', 'discussion')",1
458,"('discussion', 'the')",1
459,"('the', 'creation')",1
460,"('creation', 'par')",1
461,"('par', 'excellence')",1
462,"('excellence', 'of')",1
463,"('book', 'is')",2
464,"('is', 'angelica')",1
465,"('angelica', 'blackburn')",1
466,"('the', 'woman')",1
467,"('woman', 'triumphant')",1
468,"('triumphant', 'through')",1
469,"('through', 'indirect')",1
470,"('indirect', 'influence')",1
471,"('influence', 'by')",1
472,"('by', 'sheer')",1
473,"('sheer', 'beauty')",1
474,"('beauty', 'of')",1
475,"('of', 'appearance')",2
476,"('appearance', 'and')",1
477,"('and', 'subtle')",2
478,"('subtle', 'indirection')",1
479,"('indirection', 'she')",1
480,"('she', 'manages')",1
481,"('manages', 'al')",1
482,"('al', 'ways')",1
483,"('ways', 'to')",1
484,"('the', 'worse')",1
485,"('worse', 'appear')",1
486,"('appear', 'the')",1
487,"('the', 'better')",1
488,"('better', 'reason')",1
489,"('reason', 'she')",1
490,"('she', 'ruins')",1
491,"('ruins', 'lives')",1
492,"('lives', 'and')",1
493,"('and', 'wins')",1
494,"('wins', 'what')",1
495,"('what', 'she')",1
496,"('she', 'wants')",1
497,"('wants', 'here')",1
498,"('here', 'the')",1
499,"('the', 'novelist')",1
500,"('novelist', 'would')",1
501,"('would', 'seem')",1
502,"('be', 'telling')",1
503,"('telling', 'us')",1
504,"('us', 'that')",1
505,"('that', 'in')",1
506,"('in', 'a')",1
507,"('a', 'world')",1
508,"('world', 'of')",1
509,"('appearance', 'it')",1
510,"('is', 'appearance')",1
511,"('appearance', 'rather')",1
512,"('than', 'truth')",1
513,"('truth', 'which')",1
514,"('which', 'conquers')",1
515,"('conquers', 'and')",1
516,"('that', 'appearance')",1
517,"('appearance', 'rarely')",1
518,"('rarely', 'expresses')",1
519,"('expresses', 'the')",1
520,"('the', 'reality')",1
521,"('reality', 'beneath')",1
522,"('beneath', 'at')",1
523,"('at', 'any')",1
524,"('any', 'rate')",1
525,"('rate', 'angelica')",1
526,"('angelica', 'is')",1
